source	repo	commit	license	upstream_path	stored_path	bytes	sha256
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/58896.xlsx	files/apache-poi/58896.xlsx	76752	e067e207f4ceab277b4f6c37bb1ac143b9117718d29d2ea95481008201e9a1fd
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/Themes2.xlsx	files/apache-poi/Themes2.xlsx	9719	f1c6597315e27b30cadcfa7bd4494a2a52e8a5a17a1a91dcc83fc29922d24c00
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/45540_classic_Header.xlsx	files/apache-poi/45540_classic_Header.xlsx	40213	f1096655276b5cb2301c830f190017499b4e5a6aefb113cff434868b85178e7a
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/evaluate_formula_with_structured_table_references.xlsx	files/apache-poi/evaluate_formula_with_structured_table_references.xlsx	9198	f460fced2f6bac1f5b4b7d400fd7f2e3ff379af478c01d26388744cefd37a93a
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/58731.xlsx	files/apache-poi/58731.xlsx	9023	7c9ea2dc47e651b5b95071719cc3f57e5a97e2e5493b7d81e9ed1acd3deab21c
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/49966.xlsx	files/apache-poi/49966.xlsx	8238	b34643668b81588e86bbd10f863d2b872e834dbf79848b945852913e806ee182
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/DataValidations-49244.xlsx	files/apache-poi/DataValidations-49244.xlsx	10705	8066b12c878d74aa35b55b22dc9daba9a56e91332a35cf96c4fc0f6af6bd3bd1
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/noSharedStringTable.xlsx	files/apache-poi/noSharedStringTable.xlsx	7820	2aa358a1ab04cfffca6d13d827e4a5e12aea8376cdefc3a6e93575ce365d8ab6
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/56514.xlsx	files/apache-poi/56514.xlsx	10525	b76459bddc14074f75e9f03af3fdb7cacb7225c4bb26f71fd7efaafbc893ccce
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/simple-table-named-range.xlsx	files/apache-poi/simple-table-named-range.xlsx	9785	e0ee2fee568358edffac97ad935966b09664625283af2797e4fc4657479f0645
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/56502.xlsx	files/apache-poi/56502.xlsx	11902	e03e09742a9ef67b3c988d83371b92bd25c771d17896d827a8af97c816a63fed
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/56017.xlsx	files/apache-poi/56017.xlsx	9924	6a8e7358db7a10864cf971d7e6c51e692936248f468d32798dacb33e7672f9f3
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/59264.xlsx	files/apache-poi/59264.xlsx	9548	3173d18657a14bba33d127c2d95f7116e521d32c1ea38409963ffc807d06b283
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/55640.xlsx	files/apache-poi/55640.xlsx	6184	d062756457e79efed42655700f454e6e7ad69a9499e011570aa99216adbbbd09
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/62629_toMerge.xlsx	files/apache-poi/62629_toMerge.xlsx	21827	f1b366244c3c1af0a61f97e777ebe9fd00576ef6c16f48f65fc755fa6e8a498f
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/56688_1.xlsx	files/apache-poi/56688_1.xlsx	8846	865eb0645b095f56e1057ecc25673b91604040f3e4ef362d56504ba8ffc02639
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/FormatChoiceTests.xlsx	files/apache-poi/FormatChoiceTests.xlsx	46589	c8a86eedc7da9b9f421210cd42bb1164df4d068f39c1b10768f8e780f4f58852
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/chartTitle_withTitle.xlsx	files/apache-poi/chartTitle_withTitle.xlsx	12743	586c174285621c081020da523c4a814a9ad62b75d86f49276faa1b6036919395
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/InlineStrings.xlsx	files/apache-poi/InlineStrings.xlsx	7843	bdfd54e82e7eec3a16bc12708dd2fbb8ebee12921215f6ed78fd32a84bfbfd74
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/WidthsAndHeights.xlsx	files/apache-poi/WidthsAndHeights.xlsx	8597	72a84c23b2939f31fa6357867e6b34d3454efb84c830739c10797f767de1007e
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/sample.xlsx	files/apache-poi/sample.xlsx	12348	7c88883ea9ff72d8f90239cb1a5f5d9744014b611d9b1588a090ba7629a381de
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/crash-274d6342e4842d61be0fb48eaadad6208ae767ae.xlsx	files/apache-poi/crash-274d6342e4842d61be0fb48eaadad6208ae767ae.xlsx	6874	002b86de5d3bc0764bbba7f52ca7416c7d813640a205a23b55529dd50669c3d9
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/WithDrawing.xlsx	files/apache-poi/WithDrawing.xlsx	101696	97b1ab359d6aecbe37864f30c85106e386f0a19bea8f290103927362a2701066
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/headerFooterTest.xlsx	files/apache-poi/headerFooterTest.xlsx	27484	db7483ac7bc96d071db57ec6239d2c1b8593a5ef3c7f5b7418df0309753c1fe2
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/51585.xlsx	files/apache-poi/51585.xlsx	262225	0f6b5534e10bdc4e2919cc0ef57018d4381b2a4f732e36735a952e714f949e24
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/52716.xlsx	files/apache-poi/52716.xlsx	14009	5085d404c3fa54bef1d7e5d3234992ddfbea1057653730fb762cf5d26fef5235
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/49273.xlsx	files/apache-poi/49273.xlsx	11057	f99d52971bc5bed1b18fb23743c330611a5d011504d7f0991a4f2b9426ab8041
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/56169.xlsx	files/apache-poi/56169.xlsx	10345	58321b693403c75286a8898b0427dd2b672f9a4cc29bb5972fae3a926e104278
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/55745.xlsx	files/apache-poi/55745.xlsx	14227	fcd144c2693cba8e04dbd07f6b02b4961389eb60bcc65c094fcbae2bda901ac7
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/CVLKRA-KYC_Download_File_Structure_V3.1.xlsx	files/apache-poi/CVLKRA-KYC_Download_File_Structure_V3.1.xlsx	204480	a6a7bf557df8048108502973ecedc31d96f27d09ac166eedeae32fc96c13e8db
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/56702.xlsx	files/apache-poi/56702.xlsx	25108	9254edcfc95feefdbdd622894ee76ba154f7b828ebdc5313933c221d55cfc080
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/NewStyleConditionalFormattings.xlsx	files/apache-poi/NewStyleConditionalFormattings.xlsx	13378	1e97af3b87636bd0a759c25439a21b928c2ff3b9a3c57ca49ae24cb1ccdb7e2f
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/npe.xlsx	files/apache-poi/npe.xlsx	33326	433adf34e97d8a1d291a96f50ba7d6e1a9275ea9bd20346f0853126307b99a32
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/WithThreeCharts.xlsx	files/apache-poi/WithThreeCharts.xlsx	13841	629b69bd250d9b4e173eb2088eb80b656b7748b0287cd7b0df0c2dc22c6af7b0
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/57914.xlsx	files/apache-poi/57914.xlsx	9564	7b2c695d4fb3bec5d2f346cf3a07ae3804d6f51d0df282e5b88fd56ee9f5d072
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/61060-conditional-number-formatting.xlsx	files/apache-poi/61060-conditional-number-formatting.xlsx	8224	9d57919aa4f6036fb922daba5d1dc913a8847581fd9a3dd3c4d79bca7d28bdb8
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/51710.xlsx	files/apache-poi/51710.xlsx	85202	e83661bb4fdc02893f547ba910ab85241957f068da506ec07a9efcb638677700
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/clusterfuzz-testcase-minimized-POIXSSFFuzzer-5089447305609216.xlsx	files/apache-poi/clusterfuzz-testcase-minimized-POIXSSFFuzzer-5089447305609216.xlsx	7958	81b40a100a7521f5b560bc3d1d7128c54bf1a0711e3da8e72dad8b70ace2e255
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/DataValidationEvaluations.xlsx	files/apache-poi/DataValidationEvaluations.xlsx	13679	ea5706d9afc031a8c2afef880559483bad30ab2c18e2857aca5f3cfaa74decf4
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/45544.xlsx	files/apache-poi/45544.xlsx	43042	a6ed1a727f7b741128565512d4b55d9cb74b52efec391109d783ece5dcbe81d8
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/ElapsedFormatTests.xlsx	files/apache-poi/ElapsedFormatTests.xlsx	36062	c3e574f098855b4d28e618353337c10941fc01d8e6c320c46a79731d5425c7ca
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/WithVariousData.xlsx	files/apache-poi/WithVariousData.xlsx	10603	1440a832bb810c09687d3498b841782964b0b697e9242428fed1072ab22d078a
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/45540_classic_Footer.xlsx	files/apache-poi/45540_classic_Footer.xlsx	40199	090b7f22e7dd5309acd6122b225ac4124974d9c4c1caf574870aa5fafa5f4a8d
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/56295.xlsx	files/apache-poi/56295.xlsx	4773	d3bf7fc2da4c96868f4f77c705e21bd844746654ad3d503cc1170bc4117dc75e
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/commentTest.xlsx	files/apache-poi/commentTest.xlsx	36701	2e359c938c9984ea70afe4a04087ab33333a30e66ff8747b47645eb75aac4bb3
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/clone_sheet.xlsx	files/apache-poi/clone_sheet.xlsx	12465	c562b328818341d7daa28d5dbd2168946aeecbdb30a6e49d9b982da511879875
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/SimpleStrict.xlsx	files/apache-poi/SimpleStrict.xlsx	9225	dd6d2142e4c440c5cfaa241aa48883bfc0a76742b4531102dd41aea2f7a4d2ad
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/FormatConditionTests.xlsx	files/apache-poi/FormatConditionTests.xlsx	14577	96afa10c8f1f633fc2eaebf21a0883c96a8be2cc5f38fc8c2e826b5d9c140d4f
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/style-alternate-content.xlsx	files/apache-poi/style-alternate-content.xlsx	10103	43dd13d6bd6c4683aeea8f5baee8d0abb75e788986819a3debf3690e9d1b26ad
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/54206.xlsx	files/apache-poi/54206.xlsx	16423	1d62b1109bef4a4ef1f74ef43739bf67feff709b5a68f17e8b5c68bf79e66f1e
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/46535.xlsx	files/apache-poi/46535.xlsx	313321	3aefff05aa9eab15b18ecfac53d0dd733eae82f7655139422db562a19e412324
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/crash-9bf3cd4bd6f50a8a9339d363c2c7af14b536865c.xlsx	files/apache-poi/crash-9bf3cd4bd6f50a8a9339d363c2c7af14b536865c.xlsx	8548	3c7cc047fae52016c6b89f5461411feb371cb71614bcd6422d92bf74b8141ccd
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/54764.xlsx	files/apache-poi/54764.xlsx	8016	9b200eadb9ec0bc0f9c9b088a2f4f8bb3d73983e45a947a8929c9c22fd635886
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/49156.xlsx	files/apache-poi/49156.xlsx	25064	7376a8118afc503a82759ad2277f5781a44dce057b2b0984a5b3b5b805db347d
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/58747.xlsx	files/apache-poi/58747.xlsx	8552	6f0c0ef8e1f1cfaf7d4140e206c27b495bec9d0c1de0d9eac5ba68e1f11f5033
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/57236.xlsx	files/apache-poi/57236.xlsx	8870	326ed022df7d55ba01f8571830254b1d2aeaa3e4ba939be53e324d267554009a
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/bug69812.xlsx	files/apache-poi/bug69812.xlsx	8625	762af996469e67c16165e3106b95af5aed6794ed0d9996d67f3eeb2e2def239f
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/bug54803.xlsx	files/apache-poi/bug54803.xlsx	6342	9a5d37e34672dc45fa5e534178ed85d0dce2c5b59b0a706a3edfc85d22c2f84d
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/56574.xlsx	files/apache-poi/56574.xlsx	9915	e5eee015cd0de3def4b4a0d16cc3c68cfc340249fd830ed92b1c093ba53a38c3
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/clusterfuzz-testcase-minimized-POIXSSFFuzzer-6448258963341312.xlsx	files/apache-poi/clusterfuzz-testcase-minimized-POIXSSFFuzzer-6448258963341312.xlsx	6874	002b86de5d3bc0764bbba7f52ca7416c7d813640a205a23b55529dd50669c3d9
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/52425.xlsx	files/apache-poi/52425.xlsx	9439	42462e58c1d01b70b69c280f9a42d54b3916da076b070d23d2a6518dc6a72168
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/GroupTest.xlsx	files/apache-poi/GroupTest.xlsx	8149	a14e6d478004720480cb99844fd6b00260c804bfa02b3da3f496e2c1fb5c8949
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/54288.xlsx	files/apache-poi/54288.xlsx	28988	31eb4f7ca7b345d44265bb07212207dce09a53060f93ad03e51ed2d7e0e6e292
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/CustomXMLMappings.xlsx	files/apache-poi/CustomXMLMappings.xlsx	9906	6a5fbb160c7c9c2add5125ac07ceaf3f841d40e03d5c75025ab71946d49af289
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/57826.xlsx	files/apache-poi/57826.xlsx	9090	17bb08266af466ca891415763f9fd092a4d24fb008d6f903b1b100f10a8e0eb1
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/xssf-enum.xltx.xlsx	files/apache-poi/xssf-enum.xltx.xlsx	13876	d33450a2bc1e9f3ea0ffae1df5a748c8acfee2d8dd37dd43486ecc5149699c7e
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/54524.xlsx	files/apache-poi/54524.xlsx	13777	a8199a507f91e521baac4a3e5c8b44881ef6a3cc83227fbaf79235cee53382f3
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/github-321.xlsx	files/apache-poi/github-321.xlsx	8573	d21baec31e606f2d5b59ada58e91430347ca85a1395bc256c03d905bd8b17da0
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/clusterfuzz-testcase-minimized-XLSX2CSVFuzzer-6504225896792064.xlsx	files/apache-poi/clusterfuzz-testcase-minimized-XLSX2CSVFuzzer-6504225896792064.xlsx	10245	a4e85686a0c801774ca5fad9beac37073ffbc68772bb2937bf133bc34695d482
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/54436.xlsx	files/apache-poi/54436.xlsx	12180	658dd3273ddb40f1984c38bd587973546b7adffaab1135c0c8bb47035bba0e52
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/53734.xlsx	files/apache-poi/53734.xlsx	9409	ee3abb66fcc3774806bd5f725d9b53e7f5d5a605e3b16d26735d7304a20b34ed
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/46536.xlsx	files/apache-poi/46536.xlsx	8737	7e6169dd532c21a45b9b5381945627ff7ffb5990569ae549ae52e7216eab0be4
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/57798.xlsx	files/apache-poi/57798.xlsx	10420	95932fd86315566576e06b484b8bafe5fb83d0a0cafc9d3a1580a5c4ec324797
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/chartTitle_withTitleFormula.xlsx	files/apache-poi/chartTitle_withTitleFormula.xlsx	13515	120375c8bfd5b5e7cbb388531a1f328adde31f628419cfdc29202981e3a7bd93
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/Tables.xlsx	files/apache-poi/Tables.xlsx	54387	3402bd6406a6ef32c3b88c45decb820f0ca797a8d971007f869b5ad3743bcbc8
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/50784-font_theme_colours.xlsx	files/apache-poi/50784-font_theme_colours.xlsx	12342	5e5042f855d93ef36fa96db64f1a21f800f9ce4a662514fd0c0fa202e06d9545
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/54399.xlsx	files/apache-poi/54399.xlsx	17761	ac1770a7887c87ddffca3c1f692089e1c718136704b6199c19520bd10e28d450
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/FillWithoutColor.xlsx	files/apache-poi/FillWithoutColor.xlsx	18806	95d1e35be1ab210c1e9ac29e53fe53c764379931b1df8ab9f98a71c060ef143e
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/56170.xlsx	files/apache-poi/56170.xlsx	8577	0c5bfaed727ae07b46ca53a3a7d11d6bbfbc6d687f14460c2c975f548da407d7
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/SimpleScatterChart.xlsx	files/apache-poi/SimpleScatterChart.xlsx	18278	c3024ac94d6d42cbe48d20a798eda98b06d8dba6e2ed2b1fcda10659883c7be4
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/ExcelPivotTableSample.xlsx	files/apache-poi/ExcelPivotTableSample.xlsx	19460	f0ef1d61c9f3d8b27b18a876b8e24676314c6450ed64a725a7bfaa603fdd67e3
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/60384.xlsx	files/apache-poi/60384.xlsx	6611	6301c882c7562c6e83d3d09ba7fc4db4b71fcc099d67e09bc4780af2056f729e
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/55926.xlsx	files/apache-poi/55926.xlsx	12650	2415613d76651c5c2c95569927a6076b1a345775e3373d3976a122b1bf921dd0
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/clusterfuzz-testcase-minimized-POIFuzzer-5040805309710336.xlsx	files/apache-poi/clusterfuzz-testcase-minimized-POIFuzzer-5040805309710336.xlsx	5145	ab7e62cbb8990befd18ac61d9114af4bdeb8d4d8dcc9ed2b219b74244d19652d
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/TextFormatTests.xlsx	files/apache-poi/TextFormatTests.xlsx	47360	c224c784e77f321c59c90f6d93380ff74a0e0013f0346e4b2cdf0a5ff5e3840b
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/56737.xlsx	files/apache-poi/56737.xlsx	8936	454c2baa4359ab4ba7c9b840bf470c9d0a0d15b681809e497fb6b2f818d2ef97
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/resize_compare.xlsx	files/apache-poi/resize_compare.xlsx	37768	1b9a1ef6efc253bd0f1fc5edd0b8449b096a7d043ce1ecc013f4f06dbf0d8c76
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/InlineString.xlsx	files/apache-poi/InlineString.xlsx	8401	c92383b48d5141248c7fb37e077b1aa02f716a995d57b779c357758b8afb5478
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/65016.xlsx	files/apache-poi/65016.xlsx	307821	c66bdc4ea8135da1b05679ec2814952d10a01e35756fc0e768bcb1a199f13b03
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/61281.xlsx	files/apache-poi/61281.xlsx	9913	9acdd4578b28638423d7103810e69a5e69fdc11e14dab6cd71aebcf53f4fcc6d
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/xxe_in_schema.xlsx	files/apache-poi/xxe_in_schema.xlsx	9801	95dc84089f255d5878d89fdc1826edd112a9addd88b25a444f323aadc870c79d
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/bug67784.xlsx	files/apache-poi/bug67784.xlsx	6211	cc5996a1f9f4a0357553d4e32197d40379a9dcf9656121d4b10f4bb709ace76b
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/bug65306.xlsx	files/apache-poi/bug65306.xlsx	9515	1dd83824fa99da09d0501b2e588575c4cede000c44542ac7fb9bbe06631de245
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/45540_form_Footer.xlsx	files/apache-poi/45540_form_Footer.xlsx	57465	6b462fff66e6228e590cec586077886b5aa81e6908612dfab79218d027ab7989
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/47813.xlsx	files/apache-poi/47813.xlsx	54880	24ee6b9018780f1159126e1c7ed7e987fbe719b91c0da9a7a23286aea1d391cd
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/customIndexedColors.xlsx	files/apache-poi/customIndexedColors.xlsx	19534	6f9372b9c67e932e79aec95dae15fcd05877eac289895537aee80ce9c2bd8b00
